CustomerNumber,CustomerName,Country,State,City,PlantName,MaterialNumber,BusinessLine,Category,SalesDate,SalesOrder,Volume,Revenue
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2021-11-02 00:00:00,32848103,522,224.03
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2021-11-22 00:00:00,32850189,783,474.99
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2021-12-01 00:00:00,32865949,261,379.69
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2021-12-08 00:00:00,32866825,261,107.89
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2021-12-13 00:00:00,32867215,522,367.15
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-01-19 00:00:00,32885421,522,367.15
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-01-21 00:00:00,32885742,261,158.33
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-02-14 00:00:00,32903880,261,190.56
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-02-15 00:00:00,32904069,261,119
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-02-15 00:00:00,32904071,522,367.15
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-02-16 00:00:00,32904201,261,373.32
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-02-24 00:00:00,32905116,261,110.48
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-03-10 00:00:00,32923859,261,298.71
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-03-14 00:00:00,32924130,261,39.23
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-03-16 00:00:00,32924403,261,39.23
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-03-16 00:00:00,32924405,261,105.03
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-03-17 00:00:00,32924573,2610,928.1
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-04-01 00:00:00,32944389,261,39.23
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-04-04 00:00:00,32944517,261,400.19
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-04-20 00:00:00,32946261,5220,1885.61
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-04-20 00:00:00,32946294,261,110.48
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-05-04 00:00:00,32963338,4698,1699.99
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-05-05 00:00:00,32963459,261,298.71
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-05-11 00:00:00,32963954,261,399.45
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-05-11 00:00:00,32964003,522,185.62
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-05-26 00:00:00,32965476,261,298.71
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-06-08 00:00:00,32982546,261,110.48
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-06-15 00:00:00,32983167,261,407.95
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-06-21 00:00:00,32983746,261,39.23
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-06-23 00:00:00,32983996,261,298.71
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-07-20 00:00:00,33001752,261,396.61
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-08-01 00:00:00,33018195,522,367.15
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-08-03 00:00:00,33018538,261,119.32
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-08-04 00:00:00,33018643,783,896.13
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-08-09 00:00:00,33019092,261,298.71
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-08-31 00:00:00,33021300,522,798.47
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-09-26 00:00:00,33040051,261,298.71
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-10-06 00:00:00,33056555,261,119.32
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-10-12 00:00:00,33057015,261,403.08
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-10-17 00:00:00,33057440,261,38.34
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-10-27 00:00:00,33058563,783,636.65
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-11-01 00:00:00,33073910,261,298.71
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-11-02 00:00:00,33074023,1044,1658.63
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-11-02 00:00:00,33074058,261,39.23
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-11-04 00:00:00,33074328,261,396.11
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-11-07 00:00:00,33074529,197,35.33
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-11-22 00:00:00,33076133,522,78.46
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-11-23 00:00:00,33076260,261,397.59
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-12-01 00:00:00,33090931,261,119.32
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-12-19 00:00:00,33092641,31,80.91
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1051,Lubrificantes,CA06,2022-12-28 00:00:00,33093361,522,841.85
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1052,Lubrificantes,CA06,2021-10-19 00:00:00,32834305,22,299.67
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-01-03 00:00:00,32185634,296,871.04
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-01-28 00:00:00,32186499,576,930.9
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-02-08 00:00:00,32206094,290,879.2
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-02-08 00:00:00,32206104,96,518.52
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-02-11 00:00:00,32206162,226,5431
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-02-13 00:00:00,32206275,929,17004
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-02-19 00:00:00,32206507,148,383.59
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-03-01 00:00:00,32226350,144,196.49
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-03-06 00:00:00,32226506,74,2854.48
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-03-07 00:00:00,32226560,290,869.17
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-03-11 00:00:00,32226675,451,2349
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-03-16 00:00:00,32226896,105,4026
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-03-18 00:00:00,32226925,148,378.83
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-03-27 00:00:00,32227291,264,3959.64
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-03-28 00:00:00,32227340,268,3654.61
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-04-02 00:00:00,32247988,32,331.36
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-04-11 00:00:00,32248370,108,326
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-04-29 00:00:00,32248948,734,895.82
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-05-01 00:00:00,32269946,1338,1235.22
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-05-10 00:00:00,32270346,96,1136.16
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-05-20 00:00:00,32270658,952,1997.6
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-06-06 00:00:00,32290646,562,471.75
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-06-13 00:00:00,32290937,576,955.66
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-06-17 00:00:00,32291033,42,572.5
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-06-26 00:00:00,32291354,3612,6970.12
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-07-03 00:00:00,32311532,488,805
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-08-12 00:00:00,32333256,168,1043
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-08-15 00:00:00,32333418,112,5388.7
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-08-21 00:00:00,32333580,402,4384.83
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-08-22 00:00:00,32333631,168,935
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-09-03 00:00:00,32353374,93,7952
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-09-06 00:00:00,32353533,435,1245.98
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-10-01 00:00:00,32375436,564,7897.06
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-10-14 00:00:00,32375935,134,2193
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-10-29 00:00:00,32376522,168,935
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-11-01 00:00:00,32395720,108,5442.08
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-11-04 00:00:00,32395776,0,-1235.22
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-11-18 00:00:00,32396243,32,331.36
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-11-22 00:00:00,32396437,20,873
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-12-02 00:00:00,32414755,20,668.07
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-12-05 00:00:00,32414910,49,877.96
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2019-12-20 00:00:00,32415402,21,703.8
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-01-07 00:00:00,32435744,96,1136.16
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-01-23 00:00:00,32436347,97,1755.92
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-01-28 00:00:00,32436493,725,2050.4
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-01-31 00:00:00,32436618,48,266.16
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-02-03 00:00:00,32455863,444,1167.15
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-03-18 00:00:00,32477420,146,352.04
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-03-24 00:00:00,32477626,438,828.56
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-03-30 00:00:00,32477816,572,3697.28
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-04-23 00:00:00,32495823,488,837.2
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-05-07 00:00:00,32511341,10,311.17
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-05-12 00:00:00,32511444,151,2231.86
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-05-14 00:00:00,32511549,30,766.32
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-05-26 00:00:00,32511817,870,2539.6
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-05-26 00:00:00,32511823,67,464
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-06-02 00:00:00,32528525,134,1899.67
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-06-03 00:00:00,32528559,6,352.97
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-06-08 00:00:00,32528691,24,283.31
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-06-16 00:00:00,32528938,125,3288.82
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-06-24 00:00:00,32529172,40,1418
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-06-30 00:00:00,32529316,3612,8327.1
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-07-01 00:00:00,32547814,469,1465
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-08-27 00:00:00,32568022,48,812.76
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-09-11 00:00:00,32587346,48,729.16
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-11-11 00:00:00,32625827,407,0
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-11-24 00:00:00,32626250,407,0
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-11-25 00:00:00,32626296,49,339.04
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-12-04 00:00:00,32644079,536,7541.15
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2020-12-23 00:00:00,32644682,32,190
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-01-06 00:00:00,32662122,157,423.07
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-01-21 00:00:00,32662669,592,1605.2
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-01-27 00:00:00,32662825,580,1685.97
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-05-21 00:00:00,32742002,118,2275.43
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-05-25 00:00:00,32742081,870,2627.83
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-05-25 00:00:00,32742085,97,1041
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-08-04 00:00:00,32800804,1450,4575.58
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-10-14 00:00:00,32840565,32,375
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-11-09 00:00:00,32858981,34,844.35
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-11-19 00:00:00,32859346,144,866.08
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-12-08 00:00:00,32876743,138,1229
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2021-12-16 00:00:00,32877019,0,-1229
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2022-01-12 00:00:00,32881036,146,523
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2022-01-12 00:00:00,32894718,0,-2287.79
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2022-03-09 00:00:00,32917507,138,1229
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2022-03-30 00:00:00,32919625,34,878.12
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA06-1053,Lubrificantes,CA06,2022-06-09 00:00:00,32976618,27,998.85
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1055,Lubrificantes,CA07,2019-01-02 00:00:00,32179233,262,427.32
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1055,Lubrificantes,CA07,2019-01-30 00:00:00,32179439,360,363.3
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1055,Lubrificantes,CA07,2019-08-06 00:00:00,32326168,360,254.82
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1055,Lubrificantes,CA07,2020-02-05 00:00:00,32449935,360,254.82
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1055,Lubrificantes,CA07,2020-02-11 00:00:00,32449976,360,254.82
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1055,Lubrificantes,CA07,2020-07-09 00:00:00,32541709,360,1413.44
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1055,Lubrificantes,CA07,2020-09-09 00:00:00,32580843,360,210.97
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1055,Lubrificantes,CA07,2020-11-17 00:00:00,32620366,360,254.82
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1055,Lubrificantes,CA07,2022-03-31 00:00:00,32929285,360,254.82
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1055,Lubrificantes,CA07,2022-07-05 00:00:00,33005249,50,214.37
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1055,Lubrificantes,CA07,2022-07-20 00:00:00,33005387,360,722.42
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1057,Lubrificantes,CA07,2021-03-19 00:00:00,32702201,7500,2925
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1087,Lubrificantes,CA07,2020-11-04 00:00:00,32629766,125,826
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1087,Lubrificantes,CA07,2020-12-31 00:00:00,32648548,0,-826
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1087,Lubrificantes,CA07,2020-12-31 00:00:00,32648549,0,826
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1087,Lubrificantes,CA07,2021-06-08 00:00:00,32766900,125,0
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA07-1087,Lubrificantes,CA07,2022-05-26 00:00:00,32975377,125,1115
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA08-1060,Lubrificantes,CA08,2022-05-19 00:00:00,32968215,304,98.23
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA08-1061,Lubrificantes,CA08,2019-03-07 00:00:00,32219279,120,671.02
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA08-1061,Lubrificantes,CA08,2019-07-09 00:00:00,32304239,120,415.27
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA08-1061,Lubrificantes,CA08,2022-03-18 00:00:00,32928473,60,208.5
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA08-1078,Lubrificantes,CA08,2020-08-14 00:00:00,32558683,5024,1478.53
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA08-1078,Lubrificantes,CA08,2020-09-04 00:00:00,32578106,10048,1275.3
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA08-1078,Lubrificantes,CA08,2020-09-21 00:00:00,32578267,5024,637.65
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-01-03 00:00:00,32176646,337,80.74
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-01-17 00:00:00,32177595,674,364.7
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-03-07 00:00:00,32217722,674,347.66
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-03-21 00:00:00,32218672,337,183.93
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-04-01 00:00:00,32238688,337,82.89
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-04-02 00:00:00,32238791,674,165.78
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-04-18 00:00:00,32239878,337,82.89
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-04-23 00:00:00,32240095,337,202.74
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-04-30 00:00:00,32240521,337,163.74
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-05-07 00:00:00,32260759,674,82.89
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-05-15 00:00:00,32261317,337,82.89
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-05-21 00:00:00,32261650,337,153.15
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-05-29 00:00:00,32262187,337,82.89
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-06-03 00:00:00,32281866,337,82.89
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-06-07 00:00:00,32282222,337,205.59
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-06-10 00:00:00,32282297,85,82
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-06-21 00:00:00,32283176,674,165.78
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-07-02 00:00:00,32302315,337,340.99
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-07-03 00:00:00,32302457,337,82.89
2434,CUSTOMER 2434,BR,MG,Alfenas,Betim,BL01-CA09-1063,Lubrificantes,CA09,2019-07-18 00:00:00,32303323,337,340.99
